Final Letter Grade Rating,rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
3,1000,19870623,910,181,133,20,19951231,0.98,0.39,576619,14963,2344,569170,0,121282,381381,56965,12749,51399,748,50651,1926,0,880,38918,37118,1800,3,8,1,20769,54205,61,15,0,46,0,0,61,0,0,5,0,1.69,2,30,15,13,1,0,0
5,1002,19870622,231,73,137,19,20051231,0.87,0.67,1066224,406136,19696,732158,0,290395,434609,1,0,241555,14290,227265,0,0,0,170264,170264,0,1,11,2,28706,241555,176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
5,1002,19870622,231,73,137,19,20071231,0.89,0.57,1011392,337968,20839,732078,0,277201,483595,1,0,241555,14290,227265,0,0,0,170264,170264,0,1,11,2,28706,241555,176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
2,1002,19870622,231,73,137,19,20061231,1,0.7,982589,227703,22507,732158,0,333976,475951,1,0,241555,14290,227265,0,0,0,170264,170264,0,1,11,2,28706,241555,176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
2,1002,19870622,231,73,137,19,20081231,1.08,0.74,1076721,278596,10019,732158,0,354215,481625,1,0,241555,14290,227265,0,0,0,170264,170264,0,1,11,2,28706,241555,176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
2,1002,19870622,231,73,137,19,20091231,1,0.92,962732,228456,3429,732158,0,265791,288483,1,0,241555,14290,227265,0,0,0,170264,170264,0,1,11,2,28706,241555,176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
2,1002,19870622,231,73,137,19,20101231,1,0.97,934772,199254,1127,732158,0,296622,304341,1,0,241555,14290,227265,0,0,0,170264,170264,0,1,11,2,28706,241555,176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
3,1002,19870622,231,73,137,19,20041231,0.72,1.36,1175628,622170,28652,732158,0,267964,197185,1,0,241555,14290,227265,0,0,0,170264,170264,0,1,11,2,28706,241555,176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
4,1002,19870622,231,73,137,19,19951231,0.92,0.24,1773483,25441,17227,1877298,0,316901,19372920,18073334,0,241555,14290,227265,0,0,0,170264,170264,0,1,11,2,28706,241555,176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0
4,1018,19870129,1183,253,145,19,19981231,0.76,0.31,1546219,65369,3026,1947365,0,315948,1477104,460696,0,265383,42104,223279,0,0,0,179780,179780,0,7,4,3,688684,265383,181,45,0,136,0,0,181,0,0,12,0,2.07,0,18,132,31,0,0,0
3,977,19870107,910,175,134,18,19991231,0.96,0,3409791,143719,7715,3377431,0,0,0,0,0,340477,5595,334882,6563,0,0,252785,246717,6068,8,7,4,143748,347040,269,67,135,67,0,0,269,0,0,18,0,2.02,1,93,92,66,17,0,0
5,1010,19861231,1221,229,15,18,20031231,0.47,0.19,584087,0,351,1251703,0,150079,11657522,10868504,0,211426,8596,202830,0,0,0,134084,134084,0,1,5,2,102235,211426,155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0
5,1010,19861231,1221,229,15,18,20051231,0.56,0.92,468376,247743,12409,368879,0,207242,224848,1,0,211426,8596,202830,0,0,0,134084,134084,0,1,5,2,102235,211426,155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0
5,1010,19861231,1221,229,15,18,20061231,0.39,0.51,535435,372952,14455,382573,0,272966,531420,1,0,211426,8596,202830,0,0,0,134084,134084,0,1,5,2,102235,211426,155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0
4,1010,19861231,1221,229,15,18,20021231,0.96,0.81,1368736,107285,830,1319036,0,194352,597976,359319,0,211426,8596,202830,0,0,0,134084,134084,0,1,5,2,102235,211426,155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0
4,1010,19861231,1221,229,15,18,20071231,0.98,0.59,545557,160006,10831,382573,0,398830,680908,1,0,211426,8596,202830,0,0,0,134084,134084,0,1,5,2,102235,211426,155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0
4,1010,19861231,1221,229,15,18,20081231,0.97,0.53,455900,82100,3830,382573,0,326815,614752,1,0,211426,8596,202830,0,0,0,134084,134084,0,1,5,2,102235,211426,155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0
4,1010,19861231,1221,229,15,18,20091231,0.99,0.52,567515,187237,404,382573,0,301839,580641,1,0,211426,8596,202830,0,0,0,134084,134084,0,1,5,2,102235,211426,155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0
5,972,19861201,1046,80,39,20,20071231,0.58,0,4032518,0,183409,6631444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,11,1900941,0,1283,400,0,883,0,91,1192,0,0,65,0,1.99,0,371,653,183,60,12,4
3,972,19861201,1046,80,39,20,20031231,0.77,5.68,13216048,1406368,30363,15212192,0,20901576,5677581,1999670,0,0,0,0,0,0,0,0,0,0,57,3,11,1900941,0,1283,400,0,883,0,91,1192,0,0,65,0,1.99,0,371,653,183,60,12,4
3,972,19861201,1046,80,39,20,20041231,0.77,3.86,13210393,1479541,5995,15212152,0,17609120,6750949,2183983,0,0,0,0,0,0,0,0,0,0,57,3,11,1900941,0,1283,400,0,883,0,91,1192,0,0,65,0,1.99,0,371,653,183,60,12,4
3,972,19861201,1046,80,39,20,20061231,0.87,1.3,12707117,487408,89907,13989896,0,11953662,10461513,1261908,0,0,0,0,0,0,0,0,0,0,57,3,11,1900941,0,1283,400,0,883,0,91,1192,0,0,65,0,1.99,0,371,653,183,60,12,4
5,1005,19861031,1241,93,140,18,19951231,0.79,0.24,246941,18253,1920,287214,0,78373,364371,38492,0,35430,1069,34361,4700,0,0,34285,29585,4700,1,6,1,19371,40130,85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0
5,1005,19861031,1241,93,140,18,19961231,0.82,0.12,246325,8459,1643,287214,0,43249,399798,48628,0,35430,1069,34361,4700,0,0,34285,29585,4700,1,6,1,19371,40130,85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0
5,1005,19861031,1241,93,140,18,20051231,0,0.29,100103,102068,752,0,0,94856,327632,1,0,35430,1069,34361,4700,0,0,34285,29585,4700,1,6,1,19371,40130,85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0
3,1005,19861031,1241,93,140,18,19991231,0.91,0.29,261016,0,441,287214,0,34451,117156,0,0,35430,1069,34361,4700,0,0,34285,29585,4700,1,6,1,19371,40130,85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0
3,1005,19861031,1241,93,140,18,20021231,0.82,1.52,133685,30967,238,124722,0,410464,270847,1,0,35430,1069,34361,4700,0,0,34285,29585,4700,1,6,1,19371,40130,85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0
3,1005,19861031,1241,93,140,18,20041231,0.89,1.37,115311,32148,109,93754,0,415529,302367,1,0,35430,1069,34361,4700,0,0,34285,29585,4700,1,6,1,19371,40130,85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0
5,1003,19860404,581,93,140,20,20061231,0.89,0.46,277259,43713,290,263322,0,99682,302736,85022,0,39950,400,39550,0,0,0,35330,35330,0,5,2,0,139392,39950,38,10,20,8,0,0,38,0,0,3,0,1.84,2,12,14,10,0,0,0
5,980,19860404,1085,149,33,20,20021231,0.84,0.57,392869,44409,1508,412714,0,118023,1633419,132982,1293116,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
5,980,19860404,1085,149,33,20,20041231,0.89,0.79,369475,0,917,412768,0,370139,2107110,269826,1368116,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
5,980,19860404,1085,149,33,20,20051231,0.66,0.47,275296,0,1131,412714,0,291445,2377293,352666,1405616,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
2,980,19860404,1085,149,33,20,19981231,1.08,0.78,480773,29666,6203,412714,0,134680,266776,93970,0,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
2,980,19860404,1085,149,33,20,19991231,1.11,0.65,477104,17191,3827,412661,0,170204,370039,107250,0,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
2,980,19860404,1085,149,33,20,20001231,1.03,0.73,441034,13367,4221,412767,0,102192,225586,85232,0,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
2,980,19860404,1085,149,33,20,20011231,1.12,0.87,483663,16792,3268,412714,0,103600,1467681,93415,1255616,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
2,980,19860404,1085,149,33,20,20061231,1.22,0,472807,346176,5412,99251,0,0,0,0,0,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
2,997,19860404,1251,37,113,4,20051231,1.41,0,429498,24598,14147,277677,0,0,0,0,0,135727,7604,128123,0,0,0,102920,102920,0,1,6,2,501419,135727,107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0
2,997,19860404,1251,37,113,4,20061231,1.02,0,554527,10481,21360,510000,0,507227,0,0,0,135727,7604,128123,0,0,0,102920,102920,0,1,6,2,501419,135727,107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0
2,997,19860404,1251,37,113,4,20081231,1.2,0.85,606020,158714,22610,355128,0,183362,249508,34219,0,135727,7604,128123,0,0,0,102920,102920,0,1,6,2,501419,135727,107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0
3,1003,19860404,581,93,140,20,19961231,0.99,0.85,280820,18453,1226,263322,0,51916,100828,39556,0,39950,400,39550,0,0,0,35330,35330,0,5,2,0,139392,39950,38,10,20,8,0,0,38,0,0,3,0,1.84,2,12,14,10,0,0,0
3,1003,19860404,581,93,140,20,19971231,0.98,0.91,274961,15503,1148,263322,0,60790,104385,37872,0,39950,400,39550,0,0,0,35330,35330,0,5,2,0,139392,39950,38,10,20,8,0,0,38,0,0,3,0,1.84,2,12,14,10,0,0,0
3,1003,19860404,581,93,140,20,20071231,1.02,0.63,280904,12928,117,263322,0,105861,286433,93865,25500,39950,400,39550,0,0,0,35330,35330,0,5,2,0,139392,39950,38,10,20,8,0,0,38,0,0,3,0,1.84,2,12,14,10,0,0,0
3,1003,19860404,581,93,140,20,20081231,0.99,1.04,258521,17572,60,242737,0,371029,506396,105277,43663,39950,400,39550,0,0,0,35330,35330,0,5,2,0,139392,39950,38,10,20,8,0,0,38,0,0,3,0,1.84,2,12,14,10,0,0,0
3,980,19860404,1085,149,33,20,20031231,0.97,0.85,402056,0,778,412714,0,284669,1863849,198793,1330616,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
3,997,19860404,1251,37,113,4,19961231,0.87,2.17,867780,34475,50910,899961,0,603306,403958,126180,0,135727,7604,128123,0,0,0,102920,102920,0,1,6,2,501419,135727,107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0
3,997,19860404,1251,37,113,4,20031231,0.57,1.34,529952,0,13784,899961,0,291068,16554878,6950584,9387379,135727,7604,128123,0,0,0,102920,102920,0,1,6,2,501419,135727,107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0
4,980,19860404,1085,149,33,20,19961231,0.87,0.98,411102,38390,11595,412768,0,152827,215316,59069,0,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
4,980,19860404,1085,149,33,20,19971231,0.88,0.79,368538,11713,8921,393218,0,140541,276281,99111,0,53545,459,53086,42254,0,0,88569,88569,0,1,4,2,91519,95799,58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0
4,997,19860404,1251,37,113,4,20071231,0.69,0.6,303289,38395,31898,336175,0,152324,286050,32231,0,135727,7604,128123,0,0,0,102920,102920,0,1,6,2,501419,135727,107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0
5,976,19860224,1196,79,32,20,20031231,0.71,0.05,536493,39193,597,700631,0,177553,16940521,5506563,7719034,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
5,976,19860224,1196,79,32,20,20041231,0.65,0.11,460639,8185,164,700631,0,494077,17623667,5488346,7719034,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
5,976,19860224,1196,79,32,20,20051231,0.65,0.13,457074,0,122,700631,0,663818,18427723,5488346,7719034,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
5,976,19860224,1196,79,32,20,20061231,0.61,0.16,428664,0,177,700631,0,974033,19356339,5488346,7719034,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
2,976,19860224,1196,79,32,20,19981231,1.02,0.38,775325,58439,3741,700632,0,118829,464785,109053,46500,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
2,976,19860224,1196,79,32,20,19991231,1,0.4,730897,25081,2049,700631,0,123162,479574,119089,55000,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
2,976,19860224,1196,79,32,20,20001231,1.05,0.45,797283,57937,1790,700631,0,138205,492608,130054,56851,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
2,976,19860224,1196,79,32,20,20011231,1.03,0.38,725691,4081,1089,700631,0,126749,555012,164664,56851,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
3,976,19860224,1196,79,32,20,19951231,0.92,0.48,678676,23294,4511,705552,0,95821,308907,83759,25200,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
3,976,19860224,1196,79,32,20,19961231,0.99,0.46,705315,12128,5036,695712,0,98405,335289,91458,31700,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
3,976,19860224,1196,79,32,20,20021231,0.93,0.3,687830,31533,1277,700631,0,116852,665159,214781,56851,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
4,976,19860224,1196,79,32,20,19971231,0.9,0.31,675985,44101,4647,700631,0,84846,412495,99866,38800,131265,7893,123372,14756,0,0,98388,85280,13108,5,8,2,44668,146021,108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0
5,998,19860117,99,148,145,19,20021231,0.4,0.14,378278,38716,1136,854167,0,176442,1472948,197067,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
5,998,19860117,99,148,145,19,20031231,0.34,0.09,322894,25435,763,861554,0,175822,2135780,214903,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
5,998,19860117,99,148,145,19,20041231,0.31,0.06,287888,23770,753,861554,0,151849,3395788,752628,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
5,998,19860117,99,148,145,19,20051231,0.14,0.04,131171,8000,695,861554,0,128903,4521982,960206,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
5,998,19860117,99,148,145,19,20061231,0.13,0.04,116812,0,1322,861561,0,168906,5814945,1197232,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
5,998,19860117,99,148,145,19,20071231,0.24,0.05,209217,0,2200,861554,0,282387,7209306,1457417,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
5,998,19860117,99,148,145,19,20081231,0.22,0.04,187409,0,1776,861554,0,246683,8607316,1747370,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
5,998,19860117,99,148,145,19,20091231,0.12,0.02,167097,59781,774,861554,0,177404,10060373,1988646,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
5,998,19860117,99,148,145,19,20101231,0.28,0.03,245187,0,256,861554,0,307426,11742347,2337311,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
4,998,19860117,99,148,145,19,19991231,0.95,0.67,862063,30638,11684,861554,0,290259,589608,154204,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
4,998,19860117,99,148,145,19,20011231,0.77,0.31,655604,0,1512,854610,0,251175,980524,177810,0,90509,536,89973,0,0,0,68620,68620,0,5,5,1,81588,90509,83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0
3,979,19851220,857,229,15,20,19991231,0.72,3.5,169781,20145,2665,203371,0,153011,84962,41245,0,38776,0,38776,0,0,0,30246,30246,0,1,3,1,29261,38776,30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0
3,979,19851220,857,229,15,20,20001231,0.64,2.97,143685,11730,1533,203371,0,151419,96104,45108,0,38776,0,38776,0,0,0,30246,30246,0,1,3,1,29261,38776,30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0
3,979,19851220,857,229,15,20,20011231,0.49,2.01,100490,0,734,203371,0,122622,504941,49334,394560,38776,0,38776,0,0,0,30246,30246,0,1,3,1,29261,38776,30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0
4,979,19851220,857,229,15,20,19951231,0.97,0.77,206946,6808,2315,203371,0,90746,153405,34795,0,38776,0,38776,0,0,0,30246,30246,0,1,3,1,29261,38776,30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0
4,979,19851220,857,229,15,20,20041231,0.65,0.35,84295,46246,5013,50622,0,80536,229421,1,0,38776,0,38776,0,0,0,30246,30246,0,1,3,1,29261,38776,30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0
1,955,19851101,146,319,146,9,19961231,1.01,1.33,1376231,101141,8135,1251923,0,375357,459731,178025,0,131667,26935,104732,0,0,15523,111322,111322,0,1,16,3,95050,147190,129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
1,955,19851101,146,319,146,9,19971231,1.02,2.17,1389058,111369,5578,1251923,0,527095,437920,194644,0,131667,26935,104732,0,0,15523,111322,111322,0,1,16,3,95050,147190,129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
1,955,19851101,146,319,146,9,19981231,0.97,1.41,1246758,26050,2751,1251923,0,386423,486838,212844,0,131667,26935,104732,0,0,15523,111322,111322,0,1,16,3,95050,147190,129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
1,955,19851101,146,319,146,9,20021231,1.17,1.38,1416203,245320,9651,989718,0,245696,177473,1,0,131667,26935,104732,0,0,15523,111322,111322,0,1,16,3,95050,147190,129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
5,974,19851101,1173,253,14,18,19971231,0.86,0.48,1284287,43840,9544,1432198,0,382778,1278826,479579,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,974,19851101,1173,253,14,18,19991231,0.87,0.4,1370341,120928,5529,1432198,0,583804,2296880,855167,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,974,19851101,1173,253,14,18,20001231,0.88,0.3,1262824,0,5958,1432198,0,627057,2794241,730774,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,974,19851101,1173,253,14,18,20011231,0.59,0.2,854683,0,3534,1432198,0,546289,3710653,946227,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,974,19851101,1173,253,14,18,20021231,0.47,0.17,678371,0,881,1445033,0,652877,5218846,1266267,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,974,19851101,1173,253,14,18,20031231,0.46,0.19,657466,0,546,1432198,0,1033541,7019712,1647157,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,974,19851101,1173,253,14,18,20041231,0.45,0.11,788586,137569,704,1432198,0,665741,8172490,1918002,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,974,19851101,1173,253,14,18,20051231,0.45,0.07,650490,0,2718,1432198,0,543900,9554537,2111896,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,974,19851101,1173,253,14,18,20061231,0.47,0.05,794252,112825,4213,1432198,0,406816,11341288,2549549,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
5,955,19851101,146,319,146,9,20051231,0,0,234718,0,5092,0,0,0,0,0,0,131667,26935,104732,0,0,15523,111322,111322,0,1,16,3,95050,147190,129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
5,955,19851101,146,319,146,9,20061231,0,0,-101037,6976,6741,0,0,0,0,0,0,131667,26935,104732,0,0,15523,111322,111322,0,1,16,3,95050,147190,129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
5,955,19851101,146,319,146,9,20071231,0,0,-191504,0,4294,0,0,0,0,0,0,131667,26935,104732,0,0,15523,111322,111322,0,1,16,3,95050,147190,129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
4,974,19851101,1173,253,14,18,19961231,0.86,0.68,1233804,0,7387,1432198,0,333344,827445,335208,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
4,974,19851101,1173,253,14,18,19981231,0.91,0.51,1334920,29797,7095,1432198,0,576267,1758324,627644,0,158483,6065,152418,27355,0,0,153832,126477,27355,7,6,4,127805,185838,171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0
4,955,19851101,146,319,146,9,20081231,0,0,-163973,2749,1558,0,0,0,0,0,0,131667,26935,104732,0,0,15523,111322,111322,0,1,16,3,95050,147190,129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0
5,981,19851011,222,97,67,20,20061231,0.89,0.38,485080,0,4785,539127,0,170521,717827,269635,0,80008,833,79175,0,0,0,60918,60918,0,3,3,1,229910,80008,73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0
3,981,19851011,222,97,67,20,20011231,0.93,0.79,554943,43734,9631,539128,0,109052,253368,114834,0,80008,833,79175,0,0,0,60918,60918,0,3,3,1,229910,80008,73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0
4,981,19851011,222,97,67,20,20031231,0.92,0.53,515056,16462,4546,539128,0,109684,345460,140149,0,80008,833,79175,0,0,0,60918,60918,0,3,3,1,229910,80008,73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0
4,981,19851011,222,97,67,20,20041231,0.9,0.33,550657,61090,5009,539128,0,92101,430470,154824,0,80008,833,79175,0,0,0,60918,60918,0,3,3,1,229910,80008,73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0
4,981,19851011,222,97,67,20,20051231,0.9,0.33,504943,68732,4002,478875,0,104330,531194,212102,0,80008,833,79175,0,0,0,60918,60918,0,3,3,1,229910,80008,73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0
5,989,19850819,823,319,55,18,19991231,-0.71,0.56,-6839,2167,595,13518,0,26032,53329,6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
